ccode,year,Fd1y,Fd2y,Fd3y,Fd4y,Fd5y,Fd6y,R_B,R_N,L1R_B,L2R_B,L3R_B,L1R_N,L2R_N,L3R_N,D1y,L1D1y,L2D1y,L3D1y,D1d_y,L1D1d_y,L2D1d_y,L3D1d_y
724,1975,.033037916,.061423659,.076053694,.076469161,.098556444,.097231761,0,0,0,0,0,0,0,0,.0054220329038799,.0561878569424152,.0778846517205238,.081497460603714,.0261690001934767,.0202459990978241,.0361139997839928,.0322020016610622
724,1976,.028385742,.043015774,.043431241,.065518521,.064193837,.076658458,1,1,0,0,0,0,0,0,.0330379158258438,.0054220329038799,.0561878569424152,.0778846517205238,.0154740000143647,.0261690001934767,.0202459990978241,.0361139997839928
724,1977,.014630034,.015045498,.037132781,.035808094,.04827271,.065973863,1,1,1,0,0,1,0,0,.028385741636157,.0330379158258438,.0054220329038799,.0561878569424152,-.0281470008194447,.0154740000143647,.0261690001934767,.0202459990978241
724,1978,.00041546504,.022502746,.021178059,.033642676,.051343832,.069190711,0,0,1,1,0,1,1,0,.014630033634603,.028385741636157,.0330379158258438,.0054220329038799,-.044853001832962,-.0281470008194447,.0154740000143647,.0261690001934767
724,1979,.022087282,.020762596,.033227213,.050928369,.068775244,.091989607,0,1,0,1,1,0,1,1,.0004154650378041,.014630033634603,.028385741636157,.0330379158258438,.0000590000017837,-.044853001832962,-.0281470008194447,.0154740000143647
724,1980,-.0013246862,.011139931,.028841088,.046687961,.069902316,.10243553,0,0,0,0,1,1,0,1,.0220872815698385,.0004154650378041,.014630033634603,.028385741636157,-.0049060001038015,.0000590000017837,-.044853001832962,-.0281470008194447
724,1981,.012464617,.030165773,.048012648,.071227007,.10376023,.15923145,0,0,0,0,0,0,1,0,-.0013246862217784,.0220872815698385,.0004154650378041,.014630033634603,.0312540009617805,-.0049060001038015,.0000590000017837,-.044853001832962
724,1982,.017701156,.035548031,.05876239,.091295607,.14676684,.19771008,1,0,0,0,0,0,0,1,.0124646173790097,-.0013246862217784,.0220872815698385,.0004154650378041,.0060200002044439,.0312540009617805,-.0049060001038015,.0000590000017837
724,1983,.017846875,.041061234,.073594451,.12906568,.18000892,.22827922,0,0,1,0,0,0,0,0,.017701156437397,.0124646173790097,-.0013246862217784,.0220872815698385,-.0119529999792576,.0060200002044439,.0312540009617805,-.0049060001038015
724,1984,.023214359,.055747576,.1112188,.16216204,.21043234,.24824627,0,0,0,1,0,0,0,0,.0178468748927116,.017701156437397,.0124646173790097,-.0013246862217784,-.0639799982309341,-.0119529999792576,.0060200002044439,.0312540009617805
724,1985,.032533217,.08800444,.13894768,.18721798,.22503191,.25049192,0,0,0,0,1,0,0,0,.0232143588364124,.0178468748927116,.017701156437397,.0124646173790097,-.0104339998215437,-.0639799982309341,-.0119529999792576,.0060200002044439
724,1986,.055471227,.10641447,.15468477,.1924987,.2179587,.22725086,0,0,0,0,0,0,0,0,.0325332172214985,.0232143588364124,.0178468748927116,.017701156437397,-.0218889992684126,-.0104339998215437,-.0639799982309341,-.0119529999792576
724,1987,.050943241,.099213541,.13702747,.16248748,.17177963,.16146472,0,0,0,0,0,0,0,0,.0554712265729904,.0325332172214985,.0232143588364124,.0178468748927116,.0276500005275011,-.0218889992684126,-.0104339998215437,-.0639799982309341
724,1988,.0482703,.086084232,.11154424,.12083639,.11052147,.13435343,0,0,0,0,0,0,0,0,.0509432405233383,.0554712265729904,.0325332172214985,.0232143588364124,.0350239984691143,.0276500005275011,-.0218889992684126,-.0104339998215437
724,1989,.037813935,.063273937,.072566092,.062251173,.086083129,.11365807,0,0,0,0,0,0,0,0,.0482703000307083,.0509432405233383,.0554712265729904,.0325332172214985,.0441769994795322,.0350239984691143,.0276500005275011,-.0218889992684126
724,1990,.025460005,.03475216,.024437243,.048269197,.075844139,.10259053,0,1,0,0,0,0,0,0,.0378139354288578,.0482703000307083,.0509432405233383,.0554712265729904,-.0011579999700189,.0441769994795322,.0350239984691143,.0276500005275011
724,1991,.0092921546,-.0010227626,.022809193,.050384134,.077130526,.11402667,0,0,0,0,0,1,0,0,.0254600048065186,.0378139354288578,.0482703000307083,.0509432405233383,.0160239990800619,-.0011579999700189,.0441769994795322,.0350239984691143
724,1992,-.010314917,.013517037,.041091979,.067838371,.10473451,.14779429,0,0,0,0,0,0,1,0,.0092921545729041,.0254600048065186,.0378139354288578,.0482703000307083,-.0053849997930229,.0160239990800619,-.0011579999700189,.0441769994795322
724,1993,.023831954,.051406894,.078153282,.11504942,.1581092,.20295821,0,0,0,0,0,0,0,1,-.0103149171918631,.0092921545729041,.0254600048065186,.0378139354288578,-.0154609996825457,-.0053849997930229,.0160239990800619,-.0011579999700189
724,1994,.02757494,.05432133,.091217473,.13427725,.17912626,.23201719,0,0,0,0,0,0,0,0,.0238319542258978,-.0103149171918631,.0092921545729041,.0254600048065186,-.0204199999570847,-.0154609996825457,-.0053849997930229,.0160239990800619
724,1995,.02674639,.063642532,.10670231,.15155132,.20444225,.24445294,0,0,0,0,0,0,0,0,.0275749396532774,.0238319542258978,-.0103149171918631,.0092921545729041,-.024362999945879,-.0204199999570847,-.0154609996825457,-.0053849997930229
724,1996,.036896139,.079955921,.12480493,.17769586,.21770655,.24650417,0,0,0,0,0,0,0,0,.0267463903874159,.0275749396532774,.0238319542258978,-.0103149171918631,.00902200024575,-.024362999945879,-.0204199999570847,-.0154609996825457
724,1997,.043059781,.08790879,.14079972,.18081041,.20960803,.24148375,0,0,0,0,0,0,0,0,.036896139383316,.0267463903874159,.0275749396532774,.0238319542258978,.0460680015385151,.00902200024575,-.024362999945879,-.0204199999570847
724,1998,.044849008,.097739935,.13775063,.16654825,.19842397,.23009144,0,0,0,0,0,0,0,0,.0430597811937332,.036896139383316,.0267463903874159,.0275749396532774,.0806749984622002,.0460680015385151,.00902200024575,-.024362999945879
724,1999,.05289093,.092901617,.12169924,.15357494,.18524241,.22247344,0,0,0,0,0,0,0,0,.0448490083217621,.0430597811937332,.036896139383316,.0267463903874159,.0186930000782013,.0806749984622002,.0460680015385151,.00902200024575
724,2000,.040010691,.06880831,.10068402,.13235149,.16958252,.21132371,0,0,0,0,0,0,0,0,.0528909303247929,.0448490083217621,.0430597811937332,.036896139383316,.0630749985575676,.0186930000782013,.0806749984622002,.0460680015385151
724,2001,.028797621,.060673334,.092340797,.12957183,.17131302,.20900197,0,0,0,0,0,0,0,0,.0400106906890869,.0528909303247929,.0448490083217621,.0430597811937332,.0276309996843338,.0630749985575676,.0186930000782013,.0806749984622002
724,2002,.031875715,.063543186,.10077421,.14251541,.18020436,.19136409,0,0,0,0,0,0,0,0,.0287976209074259,.0400106906890869,.0528909303247929,.0448490083217621,.043189000338316,.0276309996843338,.0630749985575676,.0186930000782013
724,2003,.031667467,.068898499,.11063969,.14832865,.15948838,.12375025,0,0,0,0,0,0,0,0,.0318757146596909,.0287976209074259,.0400106906890869,.0528909303247929,.0619920007884502,.043189000338316,.0276309996843338,.0630749985575676
724,2004,.037231032,.07897222,.11666118,.12782091,.092082784,.092220649,0,0,0,0,0,0,0,0,.0316674672067165,.0318757146596909,.0287976209074259,.0400106906890869,.0994030013680458,.0619920007884502,.043189000338316,.0276309996843338
724,2005,.041741189,.079430141,.090589866,.054851744,.05498961,.044988804,0,0,0,0,0,0,0,0,.0372310318052769,.0316674672067165,.0318757146596909,.0287976209074259,.1945150047540665,.0994030013680458,.0619920007884502,.043189000338316
724,2006,.037688952,.048848681,.013110559,.013248425,.0032476205,-.026050495,0,0,0,0,0,0,0,0,.0417411886155605,.0372310318052769,.0316674672067165,.0318757146596909,.2043409943580627,.1945150047540665,.0994030013680458,.0619920007884502
724,2007,.011159727,-.024578394,-.024440529,-.034441333,-.063739449,-.080798395,0,0,0,0,0,0,0,0,.0376889519393444,.0417411886155605,.0372310318052769,.0316674672067165,.1319179981946945,.2043409943580627,.1945150047540665,.0994030013680458
724,2008,-.035738122,-.035600256,-.045601062,-.074899182,-.091958128,-.078168146,1,1,0,0,0,0,0,0,.0111597273498774,.0376889519393444,.0417411886155605,.0372310318052769,.0466010011732578,.1319179981946945,.2043409943580627,.1945150047540665
724,2009,.00013786544,-.0098629389,-.039161056,-.056220002,-.042430021,-.010383215,0,0,1,0,0,1,0,0,-.0357381217181683,.0111597273498774,.0376889519393444,.0417411886155605,.0272729992866516,.0466010011732578,.1319179981946945,.2043409943580627
724,2010,-.010000804,-.039298922,-.056357868,-.042567886,-.01052108,.021836448,1,0,0,1,0,0,1,0,.0001378654415021,-.0357381217181683,.0111597273498774,.0376889519393444,.0034360000863671,.0272729992866516,.0466010011732578,.1319179981946945
724,2011,-.029298116,-.046357065,-.032567084,-.00052027777,.031837251,,0,0,1,0,1,0,0,1,-.010000804439187,.0001378654415021,-.0357381217181683,.0111597273498774,-.0479560010135174,.0034360000863671,.0272729992866516,.0466010011732578
724,2012,-.017058948,-.0032689655,.028777841,.06113537,,,0,0,0,1,0,0,0,0,-.0292981155216694,-.010000804439187,.0001378654415021,-.0357381217181683,-.136925995349884,-.0479560010135174,.0034360000863671,.0272729992866516
724,2013,.013789983,.045836788,.07819432,,,,0,0,0,0,1,0,0,0,-.0170589480549097,-.0292981155216694,-.010000804439187,.0001378654415021,-.1406800001859665,-.136925995349884,-.0479560010135174,.0034360000863671
752,1894,.057103533,.092053086,.13956888,.18301409,.21606636,.22734225,0,0,0,0,0,0,0,0,.0112133901566267,.0264702439308167,-.0109099354594946,.0558866150677204,.0096359997987747,.0053039998747408,.0042750001884997,-.0166059993207455
752,1895,.034949549,.082465351,.12591058,.15896285,.17023873,.20345165,0,0,0,0,0,0,0,0,.0571035332977772,.0112133901566267,.0264702439308167,-.0109099354594946,-.0212820004671812,.0096359997987747,.0053039998747408,.0042750001884997
752,1896,.047515798,.090961024,.12401328,.13528918,.16850209,.16123651,0,0,0,0,0,0,0,0,.0349495485424995,.0571035332977772,.0112133901566267,.0264702439308167,.0107990000396967,-.0212820004671812,.0096359997987747,.0053039998747408
752,1897,.043445222,.07649748,.087773375,.12098628,.11372069,.16931441,0,0,0,0,0,0,0,0,.0475157983601093,.0349495485424995,.0571035332977772,.0112133901566267,.0222340002655983,.0107990000396967,-.0212820004671812,.0096359997987747
752,1898,.033052258,.044328153,.077541068,.070275478,.1258692,.14885469,0,0,0,0,0,0,0,0,.0434452220797539,.0475157983601093,.0349495485424995,.0571035332977772,.0172749999910593,.0222340002655983,.0107990000396967,-.0212820004671812
752,1899,.011275893,.044488803,.037223212,.092816934,.11580243,.10837495,0,0,0,0,0,0,0,0,.0330522581934929,.0434452220797539,.0475157983601093,.0349495485424995,.0004049999988638,.0172749999910593,.0222340002655983,.0107990000396967
752,1900,.033212911,.025947321,.081541039,.10452653,.097099051,.18104056,0,0,0,0,0,0,0,0,.0112758930772543,.0330522581934929,.0434452220797539,.0475157983601093,.0182099994271994,.0004049999988638,.0172749999910593,.0222340002655983
752,1901,-.0072655892,.048328128,.07131362,.063886136,.14782763,.22012596,0,0,0,0,0,0,0,0,.0332129113376141,.0112758930772543,.0330522581934929,.0434452220797539,.0446369983255863,.0182099994271994,.0004049999988638,.0172749999910593
752,1909,.026577888,.058945194,.10355866,.17085858,,,0,0,0,0,0,0,0,0,.0142110707238317,-.022557333111763,.0722983330488205,.0839414969086647,.0097500002011657,.0270899999886751,.0009030000073835,-.0018510000081733
752,1910,.032367304,.07698077,.14428069,,,,0,0,0,0,0,0,0,0,.0265778880566359,.0142110707238317,-.022557333111763,.0722983330488205,-.0074990000575781,.0097500002011657,.0270899999886751,.0009030000073835
752,1923,.070039771,.0964761,.14716119,.18196493,.21279056,.27318534,0,0,0,0,0,0,0,0,.0358381792902946,.0762378573417664,-.0438657701015472,.0694731846451759,-.0346009992063046,.0278939995914698,.1132740005850792,-.0331339985132217
752,1924,.026436327,.077121407,.11192515,.14275078,.20314556,.24824977,0,0,0,0,0,0,0,0,.0700397714972496,.0358381792902946,.0762378573417664,-.0438657701015472,-.0496920011937618,-.0346009992063046,.0278939995914698,.1132740005850792
752,1925,.050685078,.085488826,.11631446,.17670923,.22181344,.19930373,0,0,0,0,0,0,0,0,.0264363270252943,.0700397714972496,.0358381792902946,.0762378573417664,-.0360519997775555,-.0496920011937618,-.0346009992063046,.0278939995914698
752,1926,.034803748,.065629378,.12602416,.17112836,.14861865,.11265579,0,0,0,0,0,0,0,0,.0506850779056549,.0264363270252943,.0700397714972496,.0358381792902946,-.0099710002541542,-.0360519997775555,-.0496920011937618,-.0346009992063046
752,1927,.030825634,.091220409,.13632461,.11381491,.077852041,.098276615,0,0,0,0,0,0,0,0,.0348037481307983,.0506850779056549,.0264363270252943,.0700397714972496,-.0280220005661249,-.0099710002541542,-.0360519997775555,-.0496920011937618
752,1928,.060394779,.10549898,.082989275,.047026414,.067450993,.13345212,0,0,0,0,0,0,0,0,.0308256335556507,.0348037481307983,.0506850779056549,.0264363270252943,-.0016659999964759,-.0280220005661249,-.0099710002541542,-.0360519997775555
752,1929,.045104202,.022594495,-.013368366,.0070562102,.073057324,.12126602,0,0,0,0,0,0,0,0,.0603947788476944,.0308256335556507,.0348037481307983,.0506850779056549,-.0137390000745654,-.0016659999964759,-.0280220005661249,-.0099710002541542
752,1930,-.022509707,-.058472566,-.038047992,.027953126,.076161832,.11143921,0,0,0,0,0,0,0,0,.0451042018830776,.0603947788476944,.0308256335556507,.0348037481307983,.02407499961555,-.0137390000745654,-.0016659999964759,-.0280220005661249
752,1931,-.035962861,-.015538285,.050462835,.098671541,.13394892,.16103265,0,1,0,0,0,0,0,0,-.0225097071379423,.0451042018830776,.0603947788476944,.0308256335556507,.0630490034818649,.02407499961555,-.0137390000745654,-.0016659999964759
752,1932,.020424576,.086425692,.13463439,.16991177,.1969955,.23058225,0,0,0,0,0,1,0,0,-.0359628610312939,-.0225097071379423,.0451042018830776,.0603947788476944,-.0033360000234097,.0630490034818649,.02407499961555,-.0137390000745654
752,1933,.066001117,.11420982,.1494872,.17657092,.21015768,,0,0,0,0,0,0,1,0,.0204245764762163,-.0359628610312939,-.0225097071379423,.0451042018830776,-.0441199988126755,-.0033360000234097,.0630490034818649,.02407499961555
752,1934,.048208702,.08348608,.11056981,.14415656,,,0,0,0,0,0,0,0,1,.0660011172294617,.0204245764762163,-.0359628610312939,-.0225097071379423,-.047664001584053,-.0441199988126755,-.0033360000234097,.0630490034818649
752,1935,.035277378,.06236111,.095947862,,,,0,0,0,0,0,0,0,0,.0482087023556232,.0660011172294617,.0204245764762163,-.0359628610312939,-.0118180001154542,-.047664001584053,-.0441199988126755,-.0033360000234097
752,1950,.038582724,.05311124,.080544502,.12179591,.15040758,.18782078,0,0,0,0,0,0,0,0,.0674329400062561,.0409806668758392,.0232207458466291,.0884175896644592,.0181230008602142,-.0064849997870624,-.0278459992259741,-.0054040001705289
752,1951,.014528517,.041961774,.08321318,.11182485,.14923804,.19309576,0,0,0,0,0,0,0,0,.0385827235877514,.0674329400062561,.0409806668758392,.0232207458466291,-.0525150001049042,.0181230008602142,-.0064849997870624,-.0278459992259741
752,1952,.027433259,.068684667,.097296335,.13470952,.17856725,.18347606,0,0,0,0,0,0,0,0,.0145285166800022,.0385827235877514,.0674329400062561,.0409806668758392,-.0300159994512796,-.0525150001049042,.0181230008602142,-.0064849997870624
752,1953,.041251406,.069863074,.10727626,.15113398,.1560428,.18607941,0,0,0,0,0,0,0,0,.0274332594126463,.0145285166800022,.0385827235877514,.0674329400062561,.0031399999279529,-.0300159994512796,-.0525150001049042,.0181230008602142
752,1954,.028611669,.066024862,.10988258,.11479139,.14482801,.19646914,0,0,0,0,0,0,0,0,.0412514060735703,.0274332594126463,.0145285166800022,.0385827235877514,.0133260004222393,.0031399999279529,-.0300159994512796,-.0525150001049042
752,1955,.037413191,.081270911,.086179718,.11621634,.16785748,.22467285,0,0,0,0,0,0,0,0,.0286116693168879,.0412514060735703,.0274332594126463,.0145285166800022,-.0194520000368357,.0133260004222393,.0031399999279529,-.0300159994512796
752,1956,.04385772,.048766531,.078803152,.13044429,.18725966,.22984739,0,0,0,0,0,0,0,0,.0374131910502911,.0286116693168879,.0412514060735703,.0274332594126463,-.0163400005549192,-.0194520000368357,.0133260004222393,.0031399999279529
752,1957,.0049088099,.034945428,.086586565,.14340194,.18598966,.23926865,0,0,0,0,0,0,0,0,.0438577197492123,.0374131910502911,.0286116693168879,.0412514060735703,.0057799997739494,-.0163400005549192,-.0194520000368357,.0133260004222393
752,1958,.030036619,.081677757,.13849312,.18108085,.23435983,.3025744,0,0,0,0,0,0,0,0,.0049088099040091,.0438577197492123,.0374131910502911,.0286116693168879,.0169459991157055,.0057799997739494,-.0163400005549192,-.0194520000368357
752,1959,.05164114,.10845651,.15104423,.20432322,.27253777,.3107523,0,0,0,0,0,0,0,0,.0300366189330816,.0049088099040091,.0438577197492123,.0374131910502911,.0201360005885363,.0169459991157055,.0057799997739494,-.0163400005549192
752,1960,.056815371,.099403098,.15268208,.22089665,.25911117,.28001952,0,0,0,0,0,0,0,0,.0516411401331425,.0300366189330816,.0049088099040091,.0438577197492123,.0022440000902861,.0201360005885363,.0169459991157055,.0057799997739494
752,1961,.042587727,.09586671,.16408128,.20229581,.22320418,.25685915,0,0,0,0,0,0,0,0,.0568153709173203,.0516411401331425,.0300366189330816,.0049088099040091,-.0065569998696446,.0022440000902861,.0201360005885363,.0169459991157055
752,1962,.053278979,.12149355,.15970808,.18061645,.21427143,.25065395,0,0,0,0,0,0,0,0,.0425877273082733,.0568153709173203,.0516411401331425,.0300366189330816,.022537000477314,-.0065569998696446,.0022440000902861,.0201360005885363
752,1963,.068214566,.1064291,.12733747,.16099244,.19737497,.24747147,0,0,0,0,0,0,0,0,.0532789789140224,.0425877273082733,.0568153709173203,.0516411401331425,.0239429995417595,.022537000477314,-.0065569998696446,.0022440000902861
752,1964,.038214531,.059122898,.092777878,.1291604,.1792569,.23967698,0,0,0,0,0,0,0,0,.0682145655155182,.0532789789140224,.0425877273082733,.0568153709173203,.001988000003621,.0239429995417595,.022537000477314,-.0065569998696446
752,1965,.020908365,.054563344,.09094587,.14104237,.20146245,.2109089,0,0,0,0,0,0,0,0,.0382145307958126,.0682145655155182,.0532789789140224,.0425877273082733,.0064360001124442,.001988000003621,.0239429995417595,.022537000477314
752,1966,.033654977,.070037499,.120134,.18055409,.19000055,.21288794,0,0,0,0,0,0,0,0,.0209083650261164,.0382145307958126,.0682145655155182,.0532789789140224,.0121499998494983,.0064360001124442,.001988000003621,.0239429995417595
752,1967,.036382522,.086479023,.1468991,.15634556,.17923295,.21891277,0,0,0,0,0,0,0,0,.0336549766361713,.0209083650261164,.0382145307958126,.0682145655155182,.0187539998441935,.0121499998494983,.0064360001124442,.001988000003621
752,1968,.050096497,.11051659,.11996305,.14285043,.18253024,.2145122,0,0,0,0,0,0,0,0,.0363825224339962,.0336549766361713,.0209083650261164,.0382145307958126,.046875,.0187539998441935,.0121499998494983,.0064360001124442
752,1969,.060420088,.069866553,.092753939,.13243374,.1644157,.18994433,0,0,0,0,0,0,0,0,.0500964969396591,.0363825224339962,.0336549766361713,.0209083650261164,.0091939996927977,.046875,.0187539998441935,.0121499998494983
752,1970,.0094464626,.032333851,.072013661,.10399562,.12952425,.14010529,0,0,0,0,0,0,0,0,.0604200884699821,.0500964969396591,.0363825224339962,.0336549766361713,-.0180309992283583,.0091939996927977,.046875,.0187539998441935
752,1971,.022887386,.062567197,.094549149,.12007777,.13065882,.11469623,0,0,0,0,0,0,0,0,.0094464626163244,.0604200884699821,.0500964969396591,.0363825224339962,.029314000159502,-.0180309992283583,.0091939996927977,.046875
752,1972,.03967981,.07166177,.097190395,.10777144,.091808856,.10932434,0,0,0,0,0,0,0,0,.0228873863816261,.0094464626163244,.0604200884699821,.0500964969396591,.011570000089705,.029314000159502,-.0180309992283583,.0091939996927977
752,1973,.031981956,.057510585,.068091631,.052129045,.069644526,.10804456,0,0,0,0,0,0,0,0,.0396798104047775,.0228873863816261,.0094464626163244,.0604200884699821,.0022819999139756,.011570000089705,.029314000159502,-.0180309992283583
752,1974,.025528627,.036109675,.020147089,.037662569,.076062605,.093062319,0,0,0,0,0,0,0,0,.0319819562137127,.0396798104047775,.0228873863816261,.0094464626163244,.0491570010781288,.0022819999139756,.011570000089705,.029314000159502
752,1975,.010581049,-.0053815367,.012133944,.05053398,.067533694,.072081998,0,0,0,0,0,0,0,0,.0255286265164614,.0319819562137127,.0396798104047775,.0228873863816261,.005016999784857,.0491570010781288,.0022819999139756,.011570000089705
752,1976,-.015962586,.0015528947,.03995293,.056952644,.061500948,.073987596,0,0,0,0,0,0,0,0,.0105810491368175,.0255286265164614,.0319819562137127,.0396798104047775,.0179280005395412,.005016999784857,.0491570010781288,.0022819999139756
752,1977,.017515481,.055915516,.072915226,.07746353,.089950174,.10895656,0,0,0,0,0,0,0,0,-.0159625858068466,.0105810491368175,.0255286265164614,.0319819562137127,.0356270000338554,.0179280005395412,.005016999784857,.0491570010781288
752,1978,.038400035,.055399749,.059948053,.072434701,.091441087,.13373643,0,0,0,0,0,0,0,0,.0175154805183411,-.0159625858068466,.0105810491368175,.0255286265164614,.0066329999826849,.0356270000338554,.0179280005395412,.005016999784857
752,1979,.016999714,.021548018,.034034662,.053041048,.0953364,.11694014,0,0,0,0,0,0,0,0,.0384000353515148,.0175154805183411,-.0159625858068466,.0105810491368175,.0068959998898208,.0066329999826849,.0356270000338554,.0179280005395412
752,1980,.0045483042,.01703495,.036041334,.078336686,.099940419,.12685364,0,0,0,0,0,0,0,0,.016999714076519,.0384000353515148,.0175154805183411,-.0159625858068466,-.0436879992485046,.0068959998898208,.0066329999826849,.0356270000338554
752,1981,.012486646,.03149303,.073788382,.095392123,.12230536,.15584379,0,0,0,0,0,0,0,0,.0045483042486012,.016999714076519,.0384000353515148,.0175154805183411,.0198589991778135,-.0436879992485046,.0068959998898208,.0066329999826849
752,1982,.019006386,.061301738,.082905471,.1098187,.14335713,.16894752,0,0,0,0,0,0,0,0,.0124866459518671,.0045483042486012,.016999714076519,.0384000353515148,.0206039994955063,.0198589991778135,-.0436879992485046,.0068959998898208
752,1983,.042295352,.063899085,.090812318,.12435075,.14994113,.1764892,0,0,0,0,0,0,0,0,.0190063863992691,.0124866459518671,.0045483042486012,.016999714076519,-.0062339999713004,.0206039994955063,.0198589991778135,-.0436879992485046
752,1984,.021603737,.04851697,.082055405,.10764579,.13419387,.14174062,0,0,0,0,0,0,0,0,.0422953516244888,.0190063863992691,.0124866459518671,.0045483042486012,-.0002650000096764,-.0062339999713004,.0206039994955063,.0198589991778135
752,1985,.026913233,.060451664,.086042047,.11259012,.12013686,.10867712,0,0,0,0,0,0,0,0,.021603737026453,.0422953516244888,.0190063863992691,.0124866459518671,.003400000045076,-.0002650000096764,-.0062339999713004,.0206039994955063
752,1986,.033538431,.059128817,.085676886,.093223631,.081763878,.07017795,0,0,0,0,0,0,0,0,.026913233101368,.021603737026453,.0422953516244888,.0190063863992691,.0701839998364449,.003400000045076,-.0002650000096764,-.0062339999713004
752,1987,.025590386,.052138455,.0596852,.048225451,.036639526,.015983364,0,0,0,0,0,0,0,0,.033538430929184,.026913233101368,.021603737026453,.0422953516244888,.0607579983770847,.0701839998364449,.003400000045076,-.0002650000096764
752,1988,.026548069,.034094818,.022635069,.011049142,-.0096070208,.031268999,0,0,0,0,0,0,0,0,.0255903862416744,.033538430929184,.026913233101368,.021603737026453,.1136899963021278,.0607579983770847,.0701839998364449,.003400000045076
752,1989,.0075467471,-.0039130021,-.015498929,-.03615509,.00472093,.044963997,0,0,0,0,0,0,0,0,.0265480689704418,.0255903862416744,.033538430929184,.026913233101368,.0924270004034042,.1136899963021278,.0607579983770847,.0701839998364449
752,1990,-.011459749,-.023045676,-.043701839,-.002825819,.037417248,.052595861,0,1,0,0,0,0,0,0,.0075467471033335,.0265480689704418,.0255903862416744,.033538430929184,.0545589998364449,.0924270004034042,.1136899963021278,.0607579983770847
752,1991,-.011585927,-.03224209,.0086339302,.048876997,.064055607,.093060434,0,0,0,0,0,1,0,0,-.0114597491919994,.0075467471033335,.0265480689704418,.0255903862416744,-.0238220002502203,.0545589998364449,.0924270004034042,.1136899963021278
752,1992,-.020656163,.020219857,.060462922,.075641535,.10464636,.14691427,1,0,0,0,0,0,1,0,-.0115859266370535,-.0114597491919994,.0075467471033335,.0265480689704418,.0319020003080368,-.0238220002502203,.0545589998364449,.0924270004034042
752,1993,.04087602,.08111909,.096297704,.12530254,.16757046,.21287198,0,0,1,0,0,0,0,1,-.0206561628729105,-.0115859266370535,-.0114597491919994,.0075467471033335,-.1357659995555878,.0319020003080368,-.0238220002502203,.0545589998364449
752,1994,.040243067,.05542168,.084426507,.12669443,.17199595,.21934882,0,0,0,1,0,0,0,0,.0408760197460651,-.0206561628729105,-.0115859266370535,-.0114597491919994,-.0809990018606186,-.1357659995555878,.0319020003080368,-.0238220002502203
752,1995,.015178612,.044183441,.086451359,.13175288,.17910576,.19473986,0,0,0,0,1,0,0,0,.0402430668473244,.0408760197460651,-.0206561628729105,-.0115859266370535,-.0562090016901493,-.0809990018606186,-.1357659995555878,.0319020003080368
752,1996,.029004829,.071272746,.11657427,.16392714,.17956124,.20029701,0,0,0,0,0,0,0,0,.0151786124333739,.0402430668473244,.0408760197460651,-.0206561628729105,-.0321119986474514,-.0562090016901493,-.0809990018606186,-.1357659995555878
752,1997,.042267919,.087569445,.13492233,.15055643,.1712922,.1951496,0,0,0,0,0,0,0,0,.0290048290044069,.0151786124333739,.0402430668473244,.0408760197460651,-.011807999573648,-.0321119986474514,-.0562090016901493,-.0809990018606186
752,1998,.045301527,.0926544,.1082885,.12902428,.15288168,.19608697,0,0,0,0,0,0,0,0,.042267918586731,.0290048290044069,.0151786124333739,.0402430668473244,-.0019069999689236,-.011807999573648,-.0321119986474514,-.0562090016901493
752,1999,.047352873,.062986977,.083722748,.10758016,.15078545,.17896874,0,0,0,0,0,0,0,0,.0453015267848969,.042267918586731,.0290048290044069,.0151786124333739,.0024590000975877,-.0019069999689236,-.011807999573648,-.0321119986474514
752,2000,.015634103,.036369875,.060227279,.10343258,.13161588,.17849715,0,0,0,0,0,0,0,0,.0473528727889061,.0453015267848969,.042267918586731,.0290048290044069,.0001710000069579,.0024590000975877,-.0019069999689236,-.011807999573648
752,2001,.020735772,.044593178,.087798476,.11598177,.16286305,.19691253,0,0,0,0,0,0,0,0,.0156341027468443,.0473528727889061,.0453015267848969,.042267918586731,.0382260009646416,.0001710000069579,.0024590000975877,-.0019069999689236
752,2002,.023857404,.067062706,.095246002,.14212728,.17617676,.17060629,0,0,0,0,0,0,0,0,.0207357723265886,.0156341027468443,.0473528727889061,.0453015267848969,.0007220000261441,.0382260009646416,.0001710000069579,.0024590000975877
752,2003,.043205298,.071388595,.11826986,.15231934,.14674887,.094902277,0,0,0,0,0,0,0,0,.0238574035465717,.0207357723265886,.0156341027468443,.0473528727889061,-.0077610001899302,.0007220000261441,.0382260009646416,.0001710000069579
752,2004,.028183296,.07506457,.10911406,.10354358,.05169699,.11158626,0,0,0,0,0,0,0,0,.0432052984833717,.0238574035465717,.0207357723265886,.0156341027468443,.0134439999237657,-.0077610001899302,.0007220000261441,.0382260009646416
752,2005,.04688127,.080930755,.075360276,.023513686,.083402947,.11004703,0,0,0,0,0,0,0,0,.0281832963228226,.0432052984833717,.0238574035465717,.0207357723265886,.0701169967651367,.0134439999237657,-.0077610001899302,.0007220000261441
752,2006,.034049489,.028479014,-.023367576,.036521688,.063165769,.060302563,0,0,0,0,0,0,0,0,.0468812696635723,.0281832963228226,.0432052984833717,.0238574035465717,.0328769981861115,.0701169967651367,.0134439999237657,-.0077610001899302
